Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.9560           4.2885       3.1668       1.1217   650.8
0.9570           4.2759       3.1692       1.1066   642.1
0.9580           4.2761       3.1717       1.1044   640.8
0.9590           4.2609       3.1743       1.0866   630.5
0.9600           4.2589       3.1770       1.0819   627.8
0.9610           4.2926       3.1799       1.1127   645.6
0.9620           4.2829       3.1832       1.0997   638.1
0.9630           4.3016       3.1869       1.1147   646.8
0.9640           4.3056       3.1906       1.1150   647.0
0.9650           4.3025       3.1944       1.1081   642.9
0.9660           4.2965       3.1980       1.0985   637.4
0.9670           4.3202       3.2016       1.1186   649.0
0.9680           4.3337       3.2054       1.1283   654.7
0.9690           4.3237       3.2087       1.1150   646.9
0.9700           4.3314       3.2115       1.1199   649.8
0.9710           4.3268       3.2133       1.1134   646.0
0.9720           4.3356       3.2132       1.1224   651.2
0.9730           4.3479       3.2113       1.1366   659.5
0.9740           4.3474       3.2077       1.1397   661.3
0.9750           4.3469       3.2026       1.1444   664.0
0.9760           4.3441       3.1956       1.1486   666.4
0.9770           4.3417       3.1867       1.1549   670.1
0.9780           4.3557       3.1759       1.1797   684.5
0.9790           4.3461       3.1630       1.1831   686.5
0.9800           4.3283       3.1487       1.1796   684.4
0.9810           4.3267       3.1332       1.1935   692.5
0.9820           4.3351       3.1169       1.2182   706.8
0.9830           4.3398       3.0998       1.2400   719.5
0.9840           4.3572       3.0823       1.2749   739.7
0.9850           4.3468       3.0652       1.2815   743.6
0.9860           4.3438       3.0491       1.2947   751.2
0.9870           4.3654       3.0341       1.3313   772.4
0.9880           4.3572       3.0204       1.3368   775.6
0.9890           4.3574       3.0083       1.3490   782.7
0.9900           4.3552       2.9980       1.3572   787.5
0.9910           4.3477       2.9895       1.3582   788.1
0.9920           4.3444       2.9832       1.3612   789.8
0.9930           4.3457       2.9791       1.3667   793.0
0.9940           4.3406       2.9773       1.3634   791.1
0.9950           4.3244       2.9774       1.3470   781.6
0.9960           4.3369       2.9796       1.3573   787.5
0.9970           4.3487       2.9839       1.3648   791.9
0.9980           4.3321       2.9900       1.3421   778.7
0.9990           4.3261       2.9976       1.3285   770.8
1.0000           4.3288       3.0066       1.3222   767.2
1.0010           4.3310       3.0167       1.3142   762.5
1.0020           4.3311       3.0281       1.3029   756.0
1.0030           4.3303       3.0402       1.2901   748.5
1.0040           4.3501       3.0526       1.2975   752.9
1.0050           4.3597       3.0650       1.2947   751.2
1.0060           4.3495       3.0775       1.2719   738.0
1.0070           4.3569       3.0900       1.2669   735.1
1.0080           4.3525       3.1023       1.2502   725.4
1.0090           4.3711       3.1143       1.2568   729.2
1.0100           4.3598       3.1257       1.2341   716.1
1.0110           4.3690       3.1357       1.2333   715.6
1.0120           4.3819       3.1444       1.2375   718.0
1.0130           4.3762       3.1520       1.2242   710.3
1.0140           4.3604       3.1584       1.2020   697.4
1.0150           4.3738       3.1636       1.2102   702.2
1.0160           4.3763       3.1675       1.2088   701.4
1.0170           4.3626       3.1697       1.1929   692.1
1.0180           4.3524       3.1703       1.1821   685.9
1.0190           4.3354       3.1691       1.1663   676.7
1.0200           4.3493       3.1663       1.1830   686.4
1.0210           4.3349       3.1619       1.1731   680.6
1.0220           4.3235       3.1562       1.1673   677.3
1.0230           4.3304       3.1494       1.1810   685.3
1.0240           4.3375       3.1416       1.1959   693.9
1.0250           4.3319       3.1332       1.1987   695.5
1.0260           4.3296       3.1244       1.2052   699.3
1.0270           4.3148       3.1151       1.1996   696.1
1.0280           4.3301       3.1057       1.2244   710.4
1.0290           4.3213       3.0963       1.2250   710.8
1.0300           4.3200       3.0873       1.2327   715.2
1.0310           4.3147       3.0789       1.2357   717.0
1.0320           4.3192       3.0712       1.2480   724.1
1.0330           4.3134       3.0643       1.2491   724.7
1.0340           4.3101       3.0578       1.2524   726.7
1.0350           4.3045       3.0519       1.2526   726.8
1.0360           4.3120       3.0466       1.2654   734.2
1.0370           4.2968       3.0418       1.2550   728.2
1.0380           4.2876       3.0376       1.2500   725.3
1.0390           4.3224       3.0335       1.2889   747.8
1.0400           4.3184       3.0299       1.2885   747.6
1.0410           4.2984       3.0264       1.2720   738.0
1.0420           4.2887       3.0230       1.2656   734.4
1.0430           4.2752       3.0201       1.2551   728.3
1.0440           4.2733       3.0173       1.2559   728.7
1.0450           4.2798       3.0146       1.2652   734.1
1.0460           4.2760       3.0120       1.2640   733.4
1.0470           4.2656       3.0092       1.2564   729.0
1.0480           4.2483       3.0066       1.2417   720.5
1.0490           4.2308       3.0039       1.2269   711.9
1.0500           4.2267       3.0010       1.2258   711.2
1.0510           4.2276       2.9979       1.2297   713.5
1.0520           4.2257       2.9949       1.2308   714.1
1.0530           4.2212       2.9920       1.2293   713.3
1.0540           4.2244       2.9889       1.2355   716.8
1.0550           4.2249       2.9856       1.2393   719.1
1.0560           4.2377       2.9820       1.2558   728.6
1.0570           4.2543       2.9784       1.2759   740.3
1.0580           4.2494       2.9747       1.2747   739.6
1.0590           4.2462       2.9708       1.2754   740.0
1.0600           4.2403       2.9668       1.2734   738.9
1.0610           4.2539       2.9629       1.2910   749.1
1.0620           4.2478       2.9588       1.2890   747.9
1.0630           4.2321       2.9549       1.2772   741.1
1.0640           4.2225       2.9507       1.2718   737.9
1.0650           4.1981       2.9463       1.2518   726.3
1.0660           4.2000       2.9421       1.2579   729.8
1.0670           4.2136       2.9384       1.2752   739.9
1.0680           4.2017       2.9351       1.2666   734.9
1.0690           4.1823       2.9323       1.2500   725.3
1.0700           4.2048       2.9301       1.2747   739.6
1.0710           4.1938       2.9283       1.2655   734.3
1.0720           4.1950       2.9271       1.2678   735.6
1.0730           4.1971       2.9267       1.2704   737.1
1.0740           4.1759       2.9268       1.2490   724.7
1.0750           4.1678       2.9275       1.2402   719.6
1.0760           4.1515       2.9290       1.2225   709.3
1.0770           4.1272       2.9311       1.1960   694.0
1.0780           4.1378       2.9339       1.2039   698.5
1.0790           4.1465       2.9372       1.2094   701.7
1.0800           4.1405       2.9407       1.1998   696.2
1.0810           4.1431       2.9444       1.1987   695.5
1.0820           4.1509       2.9481       1.2028   697.9
1.0830           4.1395       2.9517       1.1877   689.2
1.0840           4.1436       2.9547       1.1889   689.8
1.0850           4.1177       2.9571       1.1606   673.4
1.0860           4.1109       2.9593       1.1516   668.2
1.0870           4.1159       2.9601       1.1557   670.6
1.0880           4.1098       2.9603       1.1495   667.0
1.0890           4.1226       2.9600       1.1626   674.5
1.0900           4.1233       2.9597       1.1636   675.2
1.0910           4.1090       2.9595       1.1495   667.0
1.0920           4.1146       2.9595       1.1552   670.2
1.0930           4.1110       2.9596       1.1514   668.1
1.0940           4.1138       2.9596       1.1542   669.7
1.0950           4.1005       2.9599       1.1406   661.8
1.0960           4.0985       2.9607       1.1378   660.2
1.0970           4.0951       2.9622       1.1329   657.4
1.0980           4.0781       2.9646       1.1135   646.1
1.0990           4.0835       2.9683       1.1152   647.1
1.1000           4.0808       2.9731       1.1077   642.7
1.1010           4.0747       2.9787       1.0961   636.0
1.1020           4.0809       2.9851       1.0959   635.8
1.1030           4.0781       2.9926       1.0855   629.8
1.1040           4.0624       3.0012       1.0613   615.8
1.1050           4.0651       3.0102       1.0548   612.0
1.1060           4.0667       3.0194       1.0473   607.7
1.1070           4.0730       3.0287       1.0443   605.9
1.1080           4.0740       3.0381       1.0359   601.1
1.1090           4.0782       3.0472       1.0310   598.2
1.1100           4.0950       3.0558       1.0392   603.0
1.1110           4.1074       3.0631       1.0443   605.9
1.1120           4.0996       3.0698       1.0298   597.5
1.1130           4.1023       3.0750       1.0273   596.1
1.1140           4.0901       3.0788       1.0112   586.7
1.1150           4.0913       3.0809       1.0104   586.3
1.1160           4.1066       3.0812       1.0255   595.0
1.1170           4.1057       3.0795       1.0262   595.4
1.1180           4.0924       3.0761       1.0162   589.6
1.1190           4.0765       3.0712       1.0053   583.3
1.1200           4.0780       3.0650       1.0130   587.8
1.1210           4.0802       3.0580       1.0223   593.1
1.1220           4.0710       3.0498       1.0211   592.5
1.1230           4.0724       3.0405       1.0319   598.7
1.1240           4.0580       3.0303       1.0276   596.3
1.1250           4.0652       3.0197       1.0455   606.6
1.1260           4.0465       3.0088       1.0378   602.1
1.1270           4.0643       2.9978       1.0665   618.8
1.1280           4.0643       2.9873       1.0770   624.9
1.1290           4.0736       2.9772       1.0964   636.1
1.1300           4.0779       2.9676       1.1103   644.2
1.1310           4.0793       2.9587       1.1206   650.2
1.1320           4.0942       2.9503       1.1439   663.7
1.1330           4.0994       2.9426       1.1568   671.2
1.1340           4.1000       2.9362       1.1638   675.3
1.1350           4.1031       2.9308       1.1723   680.2
1.1360           4.1012       2.9262       1.1750   681.8
1.1370           4.0877       2.9226       1.1651   676.0
1.1380           4.0925       2.9198       1.1727   680.4
1.1390           4.0763       2.9177       1.1586   672.3
1.1400           4.0701       2.9162       1.1540   669.6
1.1410           4.0855       2.9153       1.1702   679.0
1.1420           4.0790       2.9150       1.1640   675.4
1.1430           4.0716       2.9153       1.1563   670.9
1.1440           4.0693       2.9160       1.1533   669.2
1.1450           4.0698       2.9172       1.1525   668.7
1.1460           4.0685       2.9186       1.1499   667.2
1.1470           4.0842       2.9202       1.1640   675.4
1.1480           4.0928       2.9218       1.1710   679.4
1.1490           4.0811       2.9234       1.1578   671.8
1.1500           4.0838       2.9248       1.1590   672.5
1.1510           4.0925       2.9262       1.1662   676.7
1.1520           4.1009       2.9275       1.1734   680.9
1.1530           4.0814       2.9285       1.1530   669.0
1.1540           4.0747       2.9292       1.1456   664.7
1.1550           4.0751       2.9296       1.1455   664.7
1.1560           4.0544       2.9297       1.1247   652.6
1.1570           4.0571       2.9291       1.1280   654.5
1.1580           4.0447       2.9279       1.1167   648.0
1.1590           4.0528       2.9263       1.1265   653.6
1.1600           4.0672       2.9240       1.1431   663.3
1.1610           4.0791       2.9214       1.1577   671.7
1.1620           4.0748       2.9186       1.1562   670.9
1.1630           4.0638       2.9155       1.1483   666.3
1.1640           4.0771       2.9120       1.1650   676.0
1.1650           4.0662       2.9086       1.1576   671.7
1.1660           4.0479       2.9052       1.1427   663.0
1.1670           4.0392       2.9019       1.1373   659.9
1.1680           4.0423       2.8987       1.1436   663.6
1.1690           4.0204       2.8959       1.1245   652.4
1.1700           4.0221       2.8935       1.1285   654.8
1.1710           4.0225       2.8918       1.1306   656.0
1.1720           4.0138       2.8910       1.1228   651.5
1.1730           4.0058       2.8913       1.1145   646.7
1.1740           3.9907       2.8927       1.0980   637.1
1.1750           3.9804       2.8956       1.0848   629.4
1.1760           3.9784       2.9001       1.0783   625.6
1.1770           3.9906       2.9067       1.0839   628.9
1.1780           3.9826       2.9155       1.0671   619.1
1.1790           3.9890       2.9267       1.0623   616.4
1.1800           3.9877       2.9403       1.0474   607.7
1.1810           3.9789       2.9567       1.0222   593.1
1.1820           3.9751       2.9759       0.9992   579.8
1.1830           3.9769       2.9981       0.9787   567.9
1.1840           3.9714       3.0235       0.9478   550.0
1.1850           3.9743       3.0513       0.9230   535.5
1.1860           3.9671       3.0810       0.8860   514.1
1.1870           3.9750       3.1124       0.8626   500.5
1.1880           3.9850       3.1449       0.8401   487.5
1.1890           3.9831       3.1774       0.8056   467.5
1.1900           3.9812       3.2096       0.7716   447.7
1.1910           4.0001       3.2401       0.7599   440.9
1.1920           3.9865       3.2686       0.7180   416.6
1.1930           3.9914       3.2935       0.6979   404.9
1.1940           4.0056       3.3143       0.6913   401.1
1.1950           4.0091       3.3293       0.6798   394.4
1.1960           4.0074       3.3380       0.6694   388.4
1.1970           4.0058       3.3398       0.6659   386.4
1.1980           3.9869       3.3355       0.6514   378.0
1.1990           3.9873       3.3246       0.6627   384.5
1.2000           3.9680       3.3076       0.6605   383.2
1.2010           3.9669       3.2850       0.6819   395.7
1.2020           3.9575       3.2586       0.6989   405.5
1.2030           3.9542       3.2290       0.7252   420.8
1.2040           3.9571       3.1975       0.7596   440.7
1.2050           3.9462       3.1649       0.7813   453.3
1.2060           3.9363       3.1329       0.8034   466.2
1.2070           3.9240       3.1022       0.8218   476.8
1.2080           3.8956       3.0738       0.8218   476.8
1.2090           3.8841       3.0481       0.8359   485.0
1.2100           3.8803       3.0244       0.8559   496.6
1.2110           3.8830       3.0023       0.8807   511.0
1.2120           3.8757       2.9826       0.8931   518.2
1.2130           3.8593       2.9654       0.8939   518.6
1.2140           3.8481       2.9504       0.8977   520.9
1.2150           3.8414       2.9372       0.9043   524.7
1.2160           3.8335       2.9256       0.9079   526.8
1.2170           3.8413       2.9157       0.9256   537.1
1.2180           3.8372       2.9073       0.9299   539.6
1.2190           3.8199       2.9001       0.9198   533.7
1.2200           3.8227       2.8940       0.9287   538.9
1.2210           3.8157       2.8889       0.9268   537.8
1.2220           3.8129       2.8847       0.9281   538.5
1.2230           3.8041       2.8816       0.9225   535.2
1.2240           3.8055       2.8796       0.9259   537.2
1.2250           3.7962       2.8784       0.9178   532.5
1.2260           3.7986       2.8781       0.9204   534.0
1.2270           3.7985       2.8787       0.9199   533.7
1.2280           3.8099       2.8799       0.9300   539.6
1.2290           3.8191       2.8819       0.9372   543.8
1.2300           3.8372       2.8847       0.9525   552.7
1.2310           3.8310       2.8881       0.9428   547.1
1.2320           3.8368       2.8924       0.9445   548.0
1.2330           3.8179       2.8975       0.9204   534.0
1.2340           3.8031       2.9036       0.8994   521.9
1.2350           3.7887       2.9105       0.8783   509.6
1.2360           3.7791       2.9181       0.8610   499.6
1.2370           3.7702       2.9263       0.8439   489.6
1.2380           3.7699       2.9347       0.8351   484.6
1.2390           3.7774       2.9436       0.8337   483.7
1.2400           3.7813       2.9528       0.8285   480.7
1.2410           3.7678       2.9618       0.8060   467.6
1.2420           3.7745       2.9710       0.8036   466.2
1.2430           3.7674       2.9800       0.7874   456.9
1.2440           3.7769       2.9887       0.7882   457.4
1.2450           3.7776       2.9971       0.7805   452.9
1.2460           3.7739       3.0051       0.7688   446.1
1.2470           3.7645       3.0123       0.7522   436.5
1.2480           3.7502       3.0186       0.7316   424.5
1.2490           3.7632       3.0238       0.7394   429.0
1.2500           3.7539       3.0281       0.7258   421.1
1.2510           3.7593       3.0315       0.7278   422.3
1.2520           3.7534       3.0340       0.7194   417.4
1.2530           3.7445       3.0357       0.7088   411.3
1.2540           3.7476       3.0364       0.7112   412.7
1.2550           3.7474       3.0358       0.7116   412.9
1.2560           3.7388       3.0344       0.7044   408.7
1.2570           3.7444       3.0322       0.7122   413.3
1.2580           3.7399       3.0293       0.7106   412.3
1.2590           3.7413       3.0261       0.7151   414.9
1.2600           3.7447       3.0224       0.7223   419.1
1.2610           3.7492       3.0180       0.7312   424.3
1.2620           3.7384       3.0138       0.7247   420.5
1.2630           3.7334       3.0094       0.7240   420.1
1.2640           3.7353       3.0047       0.7306   423.9
1.2650           3.7336       2.9995       0.7341   425.9
1.2660           3.7529       2.9940       0.7589   440.3
1.2670           3.7461       2.9880       0.7581   439.9
1.2680           3.7569       2.9816       0.7752   449.8
1.2690           3.7574       2.9751       0.7823   453.9
1.2700           3.7640       2.9685       0.7954   461.5
1.2710           3.7759       2.9617       0.8142   472.4
1.2720           3.7805       2.9542       0.8263   479.4
1.2730           3.7753       2.9464       0.8288   480.9
1.2740           3.7868       2.9386       0.8482   492.1
1.2750           3.7764       2.9307       0.8458   490.7
1.2760           3.7744       2.9227       0.8517   494.2
1.2770           3.7783       2.9146       0.8637   501.2
1.2780           3.7691       2.9066       0.8626   500.5
1.2790           3.7726       2.8987       0.8739   507.1
1.2800           3.7604       2.8913       0.8691   504.3
1.2810           3.7521       2.8840       0.8681   503.7
1.2820           3.7600       2.8771       0.8829   512.3
1.2830           3.7632       2.8709       0.8923   517.8
1.2840           3.7731       2.8650       0.9081   526.9
1.2850           3.7807       2.8594       0.9213   534.6
1.2860           3.7763       2.8541       0.9222   535.1
1.2870           3.7892       2.8490       0.9401   545.5
1.2880           3.7834       2.8442       0.9392   544.9
1.2890           3.8027       2.8394       0.9633   558.9
1.2900           3.7962       2.8345       0.9617   558.0
1.2910           3.7838       2.8297       0.9541   553.6
1.2920           3.8010       2.8250       0.9760   566.3
1.2930           3.8100       2.8204       0.9896   574.2
1.2940           3.8031       2.8158       0.9873   572.9
1.2950           3.8190       2.8113       1.0077   584.7
1.2960           3.8053       2.8068       0.9985   579.3
1.2970           3.8089       2.8027       1.0062   583.8
1.2980           3.8177       2.7987       1.0190   591.2
1.2990           3.8013       2.7953       1.0060   583.7
1.3000           3.8023       2.7923       1.0100   586.0
1.3010           3.8000       2.7898       1.0102   586.2
1.3020           3.8078       2.7876       1.0202   592.0
1.3030           3.8156       2.7861       1.0295   597.3
1.3040           3.8109       2.7854       1.0254   595.0
1.3050           3.7955       2.7856       1.0099   586.0
1.3060           3.7818       2.7866       0.9952   577.4
1.3070           3.7918       2.7886       1.0032   582.1
1.3080           3.8044       2.7918       1.0126   587.5
1.3090           3.7897       2.7961       0.9936   576.5
1.3100           3.7945       2.8013       0.9932   576.3
1.3110           3.8047       2.8077       0.9970   578.5
1.3120           3.8008       2.8152       0.9855   571.8
1.3130           3.7828       2.8237       0.9591   556.5
1.3140           3.7716       2.8328       0.9388   544.7
1.3150           3.7866       2.8426       0.9440   547.7
1.3160           3.8029       2.8527       0.9502   551.3
1.3170           3.8069       2.8637       0.9432   547.3
1.3180           3.8122       2.8753       0.9368   543.6
1.3190           3.8048       2.8872       0.9176   532.4
1.3200           3.8008       2.8988       0.9020   523.3
1.3210           3.8072       2.9099       0.8973   520.6
1.3220           3.8092       2.9202       0.8890   515.8
1.3230           3.8168       2.9299       0.8868   514.6
1.3240           3.8028       2.9384       0.8645   501.6
1.3250           3.7867       2.9453       0.8415   488.2
1.3260           3.7983       2.9505       0.8478   491.9
1.3270           3.8019       2.9540       0.8479   492.0
1.3280           3.7980       2.9559       0.8422   488.6
1.3290           3.7971       2.9562       0.8409   487.9
1.3300           3.8061       2.9552       0.8509   493.7
1.3310           3.8057       2.9526       0.8532   495.0
1.3320           3.8089       2.9485       0.8604   499.2
1.3330           3.8174       2.9433       0.8741   507.1
1.3340           3.8130       2.9372       0.8758   508.1
1.3350           3.8021       2.9302       0.8719   505.9
1.3360           3.8075       2.9225       0.8850   513.5
1.3370           3.8080       2.9145       0.8935   518.5
1.3380           3.7969       2.9061       0.8909   516.9
1.3390           3.7852       2.8977       0.8875   514.9
1.3400           3.7665       2.8897       0.8768   508.7
1.3410           3.7818       2.8820       0.8998   522.1
1.3420           3.7678       2.8751       0.8928   518.0
1.3430           3.7764       2.8688       0.9076   526.6
1.3440           3.7825       2.8635       0.9190   533.2
1.3450           3.7779       2.8593       0.9187   533.0
1.3460           3.7679       2.8560       0.9119   529.1
1.3470           3.7777       2.8540       0.9237   535.9
1.3480           3.7738       2.8531       0.9207   534.2
1.3490           3.7923       2.8534       0.9389   544.8
1.3500           3.7993       2.8546       0.9447   548.1
1.3510           3.7988       2.8570       0.9418   546.5
1.3520           3.8160       2.8602       0.9558   554.6
1.3530           3.8332       2.8644       0.9688   562.1
1.3540           3.8224       2.8694       0.9530   552.9
1.3550           3.8221       2.8751       0.9470   549.5
1.3560           3.8232       2.8815       0.9418   546.4
1.3570           3.8182       2.8885       0.9298   539.5
1.3580           3.7988       2.8958       0.9030   523.9
1.3590           3.7937       2.9034       0.8904   516.6
1.3600           3.7928       2.9115       0.8813   511.4
1.3610           3.7864       2.9200       0.8665   502.8
1.3620           3.7916       2.9285       0.8631   500.8
1.3630           3.7889       2.9371       0.8518   494.2
1.3640           3.7976       2.9459       0.8517   494.2
1.3650           3.8085       2.9547       0.8537   495.4
1.3660           3.7982       2.9635       0.8347   484.3
1.3670           3.8008       2.9720       0.8288   480.9
1.3680           3.8030       2.9804       0.8226   477.3
1.3690           3.8075       2.9888       0.8188   475.1
1.3700           3.7984       2.9969       0.8015   465.0
1.3710           3.8059       3.0048       0.8011   464.8
1.3720           3.7860       3.0125       0.7735   448.8
1.3730           3.7876       3.0198       0.7678   445.5
1.3740           3.7761       3.0264       0.7497   435.0
1.3750           3.7844       3.0325       0.7519   436.3
1.3760           3.7635       3.0382       0.7254   420.9
1.3770           3.7781       3.0433       0.7348   426.3
1.3780           3.7906       3.0482       0.7424   430.8
1.3790           3.7794       3.0526       0.7267   421.7
1.3800           3.7739       3.0568       0.7171   416.1
1.3810           3.7725       3.0606       0.7120   413.1
1.3820           3.7908       3.0640       0.7269   421.7
1.3830           3.7851       3.0671       0.7180   416.6
1.3840           3.7783       3.0702       0.7081   410.8
1.3850           3.7839       3.0730       0.7109   412.5
1.3860           3.7783       3.0756       0.7027   407.7
1.3870           3.7979       3.0778       0.7201   417.8
1.3880           3.7996       3.0801       0.7195   417.5
1.3890           3.7818       3.0819       0.6999   406.1
1.3900           3.7759       3.0837       0.6922   401.7
1.3910           3.7813       3.0855       0.6958   403.7
1.3920           3.7717       3.0871       0.6846   397.2
1.3930           3.7686       3.0887       0.6799   394.5
1.3940           3.7831       3.0902       0.6930   402.1
1.3950           3.7833       3.0914       0.6919   401.5
1.3960           3.7657       3.0922       0.6735   390.8
1.3970           3.7697       3.0927       0.6770   392.8
1.3980           3.7756       3.0930       0.6827   396.1
1.3990           3.7857       3.0928       0.6930   402.1
1.4000           3.7930       3.0919       0.7010   406.8
1.4010           3.7986       3.0909       0.7077   410.6
1.4020           3.7927       3.0897       0.7030   407.9
1.4030           3.7886       3.0884       0.7001   406.2
1.4040           3.7941       3.0867       0.7074   410.5
1.4050           3.7979       3.0847       0.7132   413.8
1.4060           3.8124       3.0821       0.7303   423.7
1.4070           3.8254       3.0790       0.7464   433.1
1.4080           3.8233       3.0756       0.7476   433.8
1.4090           3.8263       3.0720       0.7543   437.7
1.4100           3.8149       3.0680       0.7469   433.4
1.4110           3.8113       3.0639       0.7473   433.6
1.4120           3.8099       3.0598       0.7500   435.2
1.4130           3.8320       3.0557       0.7763   450.5
1.4140           3.8277       3.0515       0.7762   450.4
1.4150           3.8068       3.0476       0.7592   440.5
1.4160           3.8047       3.0439       0.7608   441.4
1.4170           3.7993       3.0403       0.7590   440.4
1.4180           3.8029       3.0373       0.7656   444.2
1.4190           3.8053       3.0347       0.7706   447.1
1.4200           3.8182       3.0323       0.7859   456.0
1.4210           3.8209       3.0300       0.7909   458.9
1.4220           3.8221       3.0277       0.7943   460.9
1.4230           3.8429       3.0257       0.8173   474.2
1.4240           3.8243       3.0239       0.8004   464.4
1.4250           3.8169       3.0224       0.7945   461.0
1.4260           3.8144       3.0212       0.7932   460.3
1.4270           3.8042       3.0202       0.7839   454.9
1.4280           3.8103       3.0194       0.7909   458.9
1.4290           3.8254       3.0186       0.8068   468.2
1.4300           3.8386       3.0180       0.8206   476.1
1.4310           3.8459       3.0174       0.8285   480.7
1.4320           3.8401       3.0168       0.8233   477.7
1.4330           3.8333       3.0160       0.8172   474.2
1.4340           3.8371       3.0154       0.8217   476.8
1.4350           3.8469       3.0149       0.8319   482.7
1.4360           3.8552       3.0148       0.8404   487.6
1.4370           3.8611       3.0149       0.8462   491.0
1.4380           3.8548       3.0151       0.8397   487.2
1.4390           3.8511       3.0152       0.8360   485.1
1.4400           3.8560       3.0153       0.8406   487.8
1.4410           3.8507       3.0160       0.8347   484.3
1.4420           3.8579       3.0171       0.8408   487.9
1.4430           3.8486       3.0183       0.8303   481.8
1.4440           3.8494       3.0199       0.8295   481.3
1.4450           3.8437       3.0216       0.8221   477.0
1.4460           3.8506       3.0234       0.8272   479.9
1.4470           3.8377       3.0252       0.8125   471.4
1.4480           3.8261       3.0268       0.7993   463.8
1.4490           3.8318       3.0281       0.8037   466.3
1.4500           3.8409       3.0291       0.8118   471.0
1.4510           3.8403       3.0299       0.8104   470.2
1.4520           3.8485       3.0306       0.8179   474.6
1.4530           3.8305       3.0313       0.7992   463.7
1.4540           3.8289       3.0319       0.7970   462.5
1.4550           3.8303       3.0324       0.7980   463.0
1.4560           3.8367       3.0324       0.8043   466.7
1.4570           3.8286       3.0324       0.7962   462.0
1.4580           3.8337       3.0322       0.8015   465.1
1.4590           3.8356       3.0316       0.8040   466.5
1.4600           3.8390       3.0310       0.8080   468.8
1.4610           3.8627       3.0302       0.8325   483.0
1.4620           3.8810       3.0292       0.8518   494.3
1.4630           3.8875       3.0282       0.8592   498.5
1.4640           3.8947       3.0274       0.8673   503.2
1.4650           3.8836       3.0266       0.8570   497.2
1.4660           3.8642       3.0261       0.8381   486.3
1.4670           3.8646       3.0259       0.8387   486.6
1.4680           3.8579       3.0259       0.8320   482.8
1.4690           3.8664       3.0259       0.8404   487.6
1.4700           3.8702       3.0261       0.8441   489.8
1.4710           3.8680       3.0266       0.8414   488.2
1.4720           3.8882       3.0274       0.8609   499.5
1.4730           3.8826       3.0282       0.8545   495.8
1.4740           3.8873       3.0289       0.8584   498.1
1.4750           3.8810       3.0296       0.8515   494.0
1.4760           3.8760       3.0302       0.8458   490.8
1.4770           3.8775       3.0308       0.8467   491.3
1.4780           3.8816       3.0312       0.8504   493.4
1.4790           3.8764       3.0315       0.8448   490.2
1.4800           3.8611       3.0316       0.8294   481.2
1.4810           3.8581       3.0314       0.8267   479.7
1.4820           3.8460       3.0308       0.8152   473.0
1.4830           3.8253       3.0297       0.7956   461.6
1.4840           3.8070       3.0282       0.7788   451.9
1.4850           3.8026       3.0264       0.7763   450.4
1.4860           3.8003       3.0241       0.7763   450.4
1.4870           3.7941       3.0210       0.7731   448.6
1.4880           3.8086       3.0176       0.7911   459.0
1.4890           3.7984       3.0135       0.7849   455.4
1.4900           3.7832       3.0089       0.7743   449.2
1.4910           3.7890       3.0041       0.7849   455.4
1.4920           3.7777       2.9991       0.7787   451.8
1.4930           3.7586       2.9937       0.7649   443.8
1.4940           3.7362       2.9880       0.7482   434.1
1.4950           3.7309       2.9819       0.7490   434.6
1.4960           3.7314       2.9756       0.7557   438.5
1.4970           3.7249       2.9691       0.7558   438.5
1.4980           3.7207       2.9626       0.7581   439.9
1.4990           3.7106       2.9560       0.7546   437.8
1.5000           3.7119       2.9494       0.7624   442.4
1.5010           3.7108       2.9427       0.7681   445.6
1.5020           3.7036       2.9362       0.7674   445.3
1.5030           3.6981       2.9301       0.7680   445.6
1.5040           3.7015       2.9246       0.7769   450.7
1.5050           3.6873       2.9198       0.7675   445.3
1.5060           3.6776       2.9158       0.7618   442.0
1.5070           3.6599       2.9129       0.7470   433.4
1.5080           3.6490       2.9110       0.7380   428.2
1.5090           3.6506       2.9104       0.7402   429.5
1.5100           3.6489       2.9108       0.7381   428.3
1.5110           3.6477       2.9126       0.7351   426.5
1.5120           3.6378       2.9159       0.7219   418.9
1.5130           3.6274       2.9207       0.7066   410.0
1.5140           3.6244       2.9271       0.6974   404.6
1.5150           3.6235       2.9349       0.6886   399.6
1.5160           3.6288       2.9441       0.6846   397.2
1.5170           3.6331       2.9546       0.6786   393.7
1.5180           3.6175       2.9659       0.6516   378.1
1.5190           3.6050       2.9776       0.6274   364.0
1.5200           3.6003       2.9896       0.6106   354.3
1.5210           3.6173       3.0018       0.6155   357.1
1.5220           3.6181       3.0136       0.6045   350.8
1.5230           3.6219       3.0245       0.5973   346.6
1.5240           3.6109       3.0343       0.5766   334.6
1.5250           3.6120       3.0422       0.5698   330.6
1.5260           3.5979       3.0483       0.5496   318.9
1.5270           3.6072       3.0521       0.5550   322.0
1.5280           3.6132       3.0543       0.5589   324.3
1.5290           3.6208       3.0544       0.5663   328.6
1.5300           3.6222       3.0528       0.5694   330.4
1.5310           3.6351       3.0493       0.5858   339.9
1.5320           3.6318       3.0439       0.5878   341.1
1.5330           3.6307       3.0373       0.5934   344.3
1.5340           3.6320       3.0292       0.6028   349.8
1.5350           3.6309       3.0204       0.6105   354.2
1.5360           3.6322       3.0116       0.6205   360.0
