Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000         136.1588     133.3434       2.8154   359.0
0.0010         128.2581     106.6986      21.5595  2749.3
0.0020         129.4335      92.9633      36.4702  4650.8
0.0030         129.2846      86.3072      42.9773  5480.6
0.0040         129.6405      84.1547      45.4858  5800.5
0.0050         130.0157      84.6890      45.3267  5780.2
0.0060         130.3126      84.4122      45.9003  5853.3
0.0070         130.0520      82.6033      47.4487  6050.8
0.0080         130.0149      81.1148      48.9000  6235.8
0.0090         129.7561      79.8608      49.8952  6362.8
0.0100         129.5966      79.8705      49.7261  6341.2
0.0110         129.4438      80.3195      49.1243  6264.4
0.0120         129.3292      80.8146      48.5146  6186.7
0.0130         129.3148      81.1590      48.1557  6140.9
0.0140         129.2732      81.2197      48.0535  6127.9
0.0150         129.1939      80.8183      48.3756  6169.0
0.0160         129.0460      80.0710      48.9750  6245.4
0.0170         128.9052      79.4509      49.4543  6306.5
0.0180         128.7718      79.2435      49.5282  6315.9
0.0190         128.6007      79.4573      49.1434  6266.9
0.0200         128.5320      79.9494      48.5826  6195.4
0.0210         128.4648      80.3504      48.1145  6135.7
0.0220         128.3135      80.3567      47.9569  6115.6
0.0230         128.1968      80.0150      48.1818  6144.3
0.0240         128.0383      79.6007      48.4376  6176.9
0.0250         127.9054      79.2992      48.6062  6198.4
0.0260         127.8427      79.1462      48.6965  6209.9
0.0270         127.7347      78.9223      48.8124  6224.7
0.0280         127.5769      78.8746      48.7023  6210.6
0.0290         127.5126      79.4008      48.1118  6135.3
0.0300         127.6750      80.1158      47.5592  6064.9
0.0310         127.5391      80.3634      47.1757  6016.0
0.0320         127.5322      80.6803      46.8519  5974.7
0.0330         127.4414      81.1677      46.2737  5900.9
0.0340         127.3898      81.6365      45.7533  5834.6
0.0350         127.3505      81.8575      45.4930  5801.4
0.0360         127.1601      81.6524      45.5077  5803.2
0.0370         126.9930      81.6894      45.3037  5777.2
0.0380         127.0166      81.9134      45.1032  5751.7
0.0390         127.0678      81.6802      45.3876  5787.9
0.0400         126.7867      80.9039      45.8829  5851.1
0.0410         126.6617      80.2787      46.3830  5914.9
0.0420         126.5970      80.2345      46.3625  5912.3
0.0430         126.4675      80.6219      45.8455  5846.3
0.0440         126.4536      81.0748      45.3787  5786.8
0.0450         126.4327      81.3172      45.1155  5753.2
0.0460         126.2599      80.9931      45.2668  5772.5
0.0470         126.0793      80.3591      45.7203  5830.4
0.0480         126.1180      79.7594      46.3586  5911.8
0.0490         126.0541      79.3623      46.6918  5954.2
0.0500         126.0177      79.2904      46.7273  5958.8
0.0510         125.9647      79.6307      46.3341  5908.6
0.0520         125.8475      79.6743      46.1732  5888.1
0.0530         125.5922      79.2137      46.3785  5914.3
0.0540         125.4918      79.0271      46.4647  5925.3
0.0550         125.5831      79.2851      46.2981  5904.0
0.0560         125.3444      79.4984      45.8460  5846.4
0.0570         125.4628      80.7203      44.7425  5705.7
0.0580         125.7480      82.0623      43.6857  5570.9
0.0590         125.6656      81.6877      43.9779  5608.2
0.0600         125.5294      80.3906      45.1388  5756.2
0.0610         125.3521      79.6034      45.7487  5834.0
0.0620         125.2259      79.5244      45.7014  5827.9
0.0630         125.0459      80.5415      44.5044  5675.3
0.0640         125.6801      82.9178      42.7623  5453.1
0.0650         125.2072      81.7090      43.4982  5547.0
0.0660         125.0628      79.8117      45.2510  5770.5
0.0670         125.0499      79.6536      45.3962  5789.0
0.0680         124.9942      79.7206      45.2736  5773.4
0.0690         124.9756      79.7323      45.2433  5769.5
0.0700         124.9987      79.6797      45.3190  5779.2
0.0710         124.9101      79.6045      45.3056  5777.5
0.0720         124.8041      79.6191      45.1850  5762.1
0.0730         124.6330      79.6900      44.9430  5731.2
0.0740         124.5188      79.7932      44.7256  5703.5
0.0750         124.4370      79.8732      44.5638  5682.9
0.0760         124.3423      79.7441      44.5982  5687.3
0.0770         124.1832      79.4668      44.7164  5702.3
0.0780         124.1614      79.2967      44.8647  5721.3
0.0790         124.0112      79.2280      44.7832  5710.9
0.0800         123.8745      79.1741      44.7005  5700.3
0.0810         123.8297      79.1545      44.6752  5697.1
0.0820         123.6363      79.1553      44.4810  5672.3
0.0830         123.6026      79.4141      44.1885  5635.0
0.0840         123.5108      80.1404      43.3704  5530.7
0.0850         123.4997      80.8920      42.6077  5433.4
0.0860         123.5622      80.4377      43.1245  5499.3
0.0870         123.4500      79.4706      43.9794  5608.4
0.0880         123.4333      78.9492      44.4841  5672.7
0.0890         123.3953      78.8256      44.5697  5683.6
0.0900         123.3675      78.9450      44.4226  5664.9
0.0910         123.1559      79.2336      43.9223  5601.1
0.0920         123.0876      79.6374      43.4502  5540.9
0.0930         123.0756      80.0496      43.0260  5486.8
0.0940         122.9821      80.3412      42.6409  5437.7
0.0950         122.8594      80.4479      42.4115  5408.4
0.0960         122.6753      80.4677      42.2076  5382.4
0.0970         122.5542      80.6080      41.9462  5349.1
0.0980         122.5255      80.7820      41.7436  5323.2
0.0990         122.3891      80.5527      41.8364  5335.1
0.1000         122.2535      80.2585      41.9950  5355.3
0.1010         122.1741      80.2574      41.9167  5345.3
0.1020         122.2356      80.4051      41.8305  5334.3
0.1030         122.0977      80.5646      41.5331  5296.4
0.1040         121.9680      80.6761      41.2919  5265.6
0.1050         121.7633      80.6796      41.0837  5239.1
0.1060         121.8505      80.5212      41.3293  5270.4
0.1070         121.7228      80.2510      41.4718  5288.6
0.1080         121.6506      79.9795      41.6711  5314.0
0.1090         121.5180      79.7930      41.7250  5320.9
0.1100         121.2714      79.7445      41.5269  5295.6
0.1110         121.1738      79.8217      41.3520  5273.3
0.1120         121.1866      79.9416      41.2450  5259.7
0.1130         121.1304      79.9535      41.1769  5251.0
0.1140         121.0574      79.7478      41.3096  5267.9
0.1150         120.8294      79.3732      41.4562  5286.6
0.1160         120.8495      79.0276      41.8219  5333.2
0.1170         120.7234      78.9106      41.8128  5332.1
0.1180         120.6086      79.1205      41.4881  5290.6
0.1190         120.5245      79.6194      40.9051  5216.3
0.1200         120.5117      80.1987      40.3130  5140.8
0.1210         120.5474      80.4794      40.0680  5109.6
0.1220         120.2962      80.6082      39.6880  5061.1
0.1230         120.3833      81.0760      39.3073  5012.6
0.1240         120.3286      81.2938      39.0348  4977.8
0.1250         120.1731      80.8554      39.3177  5013.9
0.1260         120.1030      80.1695      39.9336  5092.4
0.1270         120.0452      79.6380      40.4072  5152.8
0.1280         119.9215      79.3558      40.5656  5173.0
0.1290         119.8978      79.1950      40.7029  5190.5
0.1300         119.8877      79.1552      40.7325  5194.3
0.1310         119.8477      79.3175      40.5302  5168.5
0.1320         119.7099      79.7129      39.9970  5100.5
0.1330         119.7100      80.4642      39.2458  5004.7
0.1340         119.8438      81.9547      37.8891  4831.7
0.1350         119.9314      83.7407      36.1908  4615.1
0.1360         119.8903      84.9600      34.9303  4454.4
0.1370         119.9519      84.8879      35.0639  4471.4
0.1380         119.7140      83.2088      36.5052  4655.2
0.1390         119.4905      81.3627      38.1278  4862.1
0.1400         119.3820      80.4519      38.9301  4964.5
0.1410         119.3024      80.3200      38.9824  4971.1
0.1420         119.2686      80.3008      38.9677  4969.2
0.1430         119.1403      80.1432      38.9971  4973.0
0.1440         119.0342      80.1338      38.9005  4960.7
0.1450         118.9024      80.8188      38.0836  4856.5
0.1460         118.9578      83.0104      35.9473  4584.1
0.1470         119.3687      85.4158      33.9529  4329.7
0.1480         118.9944      83.9662      35.0282  4466.9
0.1490         118.8992      82.6394      36.2599  4623.9
0.1500         118.9332      83.2178      35.7154  4554.5
0.1510         119.0343      84.3902      34.6441  4417.9
0.1520         118.9764      84.1693      34.8071  4438.7
0.1530         118.8040      82.7044      36.0996  4603.5
0.1540         118.7925      81.3854      37.4072  4770.2
0.1550         118.7892      80.5908      38.1984  4871.1
0.1560         118.7374      80.2125      38.5248  4912.8
0.1570         118.7854      80.0527      38.7327  4939.3
0.1580         118.6696      79.9660      38.7036  4935.6
0.1590         118.6015      80.0135      38.5879  4920.8
0.1600         118.3813      80.2786      38.1026  4858.9
0.1610         118.3002      80.9459      37.3543  4763.5
0.1620         118.3665      82.2332      36.1334  4607.8
0.1630         118.5579      82.7781      35.7798  4562.7
0.1640         118.2848      81.4624      36.8223  4695.7
0.1650         118.1926      80.2115      37.9811  4843.4
0.1660         118.0727      79.5847      38.4880  4908.1
0.1670         117.9569      79.2796      38.6773  4932.2
0.1680         117.8930      79.1716      38.7214  4937.8
0.1690         117.8383      79.2312      38.6071  4923.3
0.1700         117.7580      79.4567      38.3013  4884.3
0.1710         117.6815      79.8377      37.8438  4825.9
0.1720         117.6180      80.3204      37.2976  4756.3
0.1730         117.7611      80.8122      36.9489  4711.8
0.1740         117.6335      81.2532      36.3803  4639.3
0.1750         117.5217      81.6657      35.8560  4572.4
0.1760         117.4810      82.0877      35.3933  4513.4
0.1770         117.3746      82.4626      34.9120  4452.1
0.1780         117.3180      82.6299      34.6882  4423.5
0.1790         117.3042      82.6041      34.7000  4425.0
0.1800         117.2174      82.5218      34.6955  4424.5
0.1810         117.0709      82.2472      34.8237  4440.8
0.1820         117.0146      81.7565      35.2582  4496.2
0.1830         116.9860      81.2546      35.7314  4556.5
0.1840         116.8698      80.7855      36.0844  4601.6
0.1850         116.7362      80.4068      36.3294  4632.8
0.1860         116.6862      80.2392      36.4470  4647.8
0.1870         116.7950      80.3383      36.4567  4649.0
0.1880         116.7899      80.5982      36.1917  4615.2
0.1890         116.7120      80.7723      35.9397  4583.1
0.1900         116.7353      80.6897      36.0456  4596.6
0.1910         116.7512      80.4274      36.3238  4632.1
0.1920         116.7103      80.1855      36.5248  4657.7
0.1930         116.6021      80.0466      36.5556  4661.6
0.1940         116.5192      80.0201      36.4991  4654.4
0.1950         116.5621      80.1126      36.4496  4648.1
0.1960         116.5373      80.3573      36.1800  4613.7
0.1970         116.5366      80.7867      35.7499  4558.9
0.1980         116.4282      81.3728      35.0554  4470.3
0.1990         116.4107      82.0023      34.4084  4387.8
0.2000         116.3791      82.5351      33.8440  4315.9
0.2010         116.3442      82.8641      33.4801  4269.5
0.2020         116.2796      82.9388      33.3408  4251.7
0.2030         116.1637      82.7986      33.3652  4254.8
0.2040         116.1920      82.5297      33.6623  4292.7
0.2050         116.0639      82.2062      33.8577  4317.6
0.2060         116.0743      81.8674      34.2069  4362.1
0.2070         116.0825      81.5606      34.5219  4402.3
0.2080         115.9686      81.3257      34.6429  4417.7
0.2090         115.9300      81.1664      34.7636  4433.1
0.2100         115.7794      81.0585      34.7209  4427.7
0.2110         115.6182      80.9545      34.6637  4420.4
0.2120         115.5976      80.8177      34.7799  4435.2
0.2130         115.4188      80.6373      34.7816  4435.4
0.2140         115.4061      80.4331      34.9730  4459.8
0.2150         115.3647      80.2484      35.1163  4478.1
0.2160         115.2503      80.1264      35.1238  4479.1
0.2170         115.1462      80.1255      35.0207  4465.9
0.2180         114.9846      80.2957      34.6889  4423.6
0.2190         114.9085      80.5709      34.3376  4378.8
0.2200         114.8140      80.7715      34.0425  4341.2
0.2210         114.6970      80.8891      33.8079  4311.3
0.2220         114.6709      81.1638      33.5071  4272.9
0.2230         114.6176      81.7905      32.8271  4186.2
0.2240         114.5875      82.5752      32.0123  4082.3
0.2250         114.5831      82.9297      31.6533  4036.5
0.2260         114.4903      82.7106      31.7797  4052.6
0.2270         114.4011      82.2858      32.1153  4095.4
0.2280         114.2954      82.0305      32.2648  4114.5
0.2290         114.2411      82.1196      32.1215  4096.2
0.2300         114.2368      82.5193      31.7175  4044.7
0.2310         114.1955      83.0864      31.1091  3967.1
0.2320         114.1913      83.6134      30.5779  3899.4
0.2330         114.1639      83.8019      30.3620  3871.8
0.2340         114.1571      83.4708      30.6863  3913.2
0.2350         114.0206      82.8082      31.2124  3980.3
0.2360         114.0501      82.0880      31.9622  4075.9
0.2370         114.0229      81.4936      32.5293  4148.2
0.2380         113.9575      81.1115      32.8460  4188.6
0.2390         113.9452      80.8841      33.0611  4216.0
0.2400         113.8880      80.6707      33.2173  4235.9
0.2410         113.8207      80.4624      33.3583  4253.9
0.2420         113.7057      80.3669      33.3387  4251.4
0.2430         113.7397      80.4171      33.3227  4249.4
0.2440         113.6673      80.5254      33.1419  4226.3
0.2450         113.6374      80.5928      33.0446  4213.9
0.2460         113.7094      80.5740      33.1353  4225.5
0.2470         113.6415      80.4984      33.1431  4226.5
0.2480         113.5021      80.4517      33.0505  4214.7
0.2490         113.4363      80.5175      32.9188  4197.9
0.2500         113.4096      80.6561      32.7536  4176.8
0.2510         113.3007      80.6763      32.6243  4160.3
0.2520         113.3125      80.4573      32.8552  4189.8
0.2530         113.2524      80.1100      33.1423  4226.4
0.2540         113.0986      79.7966      33.3020  4246.7
0.2550         113.0722      79.5753      33.4969  4271.6
0.2560         112.9887      79.4393      33.5494  4278.3
0.2570         112.8844      79.3691      33.5154  4274.0
0.2580         112.7877      79.3511      33.4366  4263.9
0.2590         112.7682      79.3737      33.3945  4258.5
0.2600         112.7814      79.4286      33.3528  4253.2
0.2610         112.6854      79.5116      33.1739  4230.4
0.2620         112.6612      79.6309      33.0303  4212.1
0.2630         112.6552      79.7888      32.8664  4191.2
0.2640         112.6993      79.9795      32.7199  4172.5
0.2650         112.5990      80.1913      32.4077  4132.7
0.2660         112.5587      80.4012      32.1575  4100.8
0.2670         112.4934      80.5705      31.9228  4070.9
0.2680         112.3976      80.6538      31.7438  4048.0
0.2690         112.2981      80.6686      31.6295  4033.5
0.2700         112.2646      80.7184      31.5462  4022.8
0.2710         112.1830      80.8735      31.3096  3992.7
0.2720         112.1442      81.0510      31.0932  3965.1
0.2730         112.0886      81.0394      31.0492  3959.5
0.2740         112.0492      80.8142      31.2350  3983.2
0.2750         111.9920      80.6049      31.3871  4002.6
0.2760         112.0397      80.5184      31.5213  4019.7
0.2770         112.0257      80.4969      31.5288  4020.6
0.2780         112.0670      80.4794      31.5876  4028.1
0.2790         112.0713      80.4501      31.6212  4032.4
0.2800         111.9677      80.4273      31.5403  4022.1
0.2810         111.8598      80.4267      31.4331  4008.4
0.2820         111.7647      80.4607      31.3040  3992.0
0.2830         111.5937      80.5269      31.0668  3961.7
0.2840         111.5774      80.6105      30.9669  3949.0
0.2850         111.4680      80.6891      30.7789  3925.0
0.2860         111.3940      80.7492      30.6448  3907.9
0.2870         111.2793      80.7973      30.4820  3887.1
0.2880         111.0965      80.8459      30.2506  3857.6
0.2890         111.0069      80.9200      30.0870  3836.8
0.2900         111.0043      81.0435      29.9608  3820.7
0.2910         110.9706      81.2660      29.7047  3788.0
0.2920         111.0328      81.6362      29.3966  3748.7
0.2930         110.9310      82.1307      28.8004  3672.7
0.2940         110.9461      82.6107      28.3354  3613.4
0.2950         110.9074      82.9369      27.9705  3566.9
0.2960         110.8873      83.0892      27.7981  3544.9
0.2970         110.8513      83.1175      27.7338  3536.7
0.2980         110.7467      83.0494      27.6973  3532.0
0.2990         110.6874      82.9240      27.7635  3540.5
0.3000         110.6342      82.7884      27.8458  3551.0
0.3010         110.6254      82.6626      27.9628  3565.9
0.3020         110.6096      82.5256      28.0840  3581.3
0.3030         110.5912      82.3595      28.2317  3600.2
0.3040         110.5777      82.1468      28.4308  3625.6
0.3050         110.4886      81.8692      28.6194  3649.6
0.3060         110.4836      81.5337      28.9499  3691.8
0.3070         110.3970      81.1467      29.2503  3730.1
0.3080         110.2951      80.7457      29.5494  3768.2
0.3090         110.2201      80.4460      29.7741  3796.9
0.3100         110.2181      80.3738      29.8443  3805.8
0.3110         110.1452      80.3326      29.8127  3801.8
0.3120         110.0492      79.9999      30.0494  3832.0
0.3130         109.9194      79.5469      30.3725  3873.2
0.3140         109.7791      79.2278      30.5514  3896.0
0.3150         109.8033      79.0340      30.7692  3923.8
0.3160         109.8216      78.8906      30.9310  3944.4
0.3170         109.8378      78.7574      31.0804  3963.4
0.3180         109.7182      78.6498      31.0684  3961.9
0.3190         109.6696      78.5900      31.0796  3963.3
0.3200         109.6006      78.5954      31.0051  3953.8
0.3210         109.5788      78.6762      30.9025  3940.8
0.3220         109.5042      78.8279      30.6762  3911.9
0.3230         109.4543      79.0698      30.3845  3874.7
0.3240         109.3757      79.4908      29.8849  3811.0
0.3250         109.3456      80.1909      29.1547  3717.9
0.3260         109.3430      81.0211      28.3218  3611.7
0.3270         109.3377      81.5157      27.8221  3547.9
0.3280         109.2133      81.4571      27.7561  3539.5
0.3290         109.1740      81.0644      28.1096  3584.6
0.3300         109.0572      80.5776      28.4796  3631.8
0.3310         109.0218      80.1238      28.8981  3685.1
0.3320         108.9379      79.7635      29.1745  3720.4
0.3330         108.8587      79.5328      29.3258  3739.7
0.3340         108.8172      79.4227      29.3945  3748.5
0.3350         108.8440      79.3741      29.4699  3758.1
0.3360         108.7367      79.3106      29.4261  3752.5
0.3370         108.6723      79.1933      29.4790  3759.2
0.3380         108.6005      79.0425      29.5580  3769.3
0.3390         108.3778      78.8924      29.4853  3760.0
0.3400         108.2666      78.7555      29.5111  3763.3
0.3410         108.1902      78.6280      29.5623  3769.8
0.3420         108.0273      78.5073      29.5201  3764.5
0.3430         107.9955      78.4011      29.5943  3773.9
0.3440         108.0098      78.3186      29.6911  3786.3
0.3450         107.8462      78.2670      29.5792  3772.0
0.3460         107.7189      78.2513      29.4676  3757.8
0.3470         107.5800      78.2804      29.2996  3736.3
0.3480         107.5457      78.3674      29.1784  3720.9
0.3490         107.4568      78.5210      28.9358  3690.0
0.3500         107.4409      78.7417      28.6992  3659.8
0.3510         107.4468      78.9940      28.4528  3628.4
0.3520         107.3882      79.2062      28.1819  3593.8
0.3530         107.4579      79.2993      28.1585  3590.8
0.3540         107.3461      79.2322      28.1139  3585.1
0.3550         107.2411      79.0221      28.2190  3598.5
0.3560         107.1715      78.7217      28.4498  3628.0
0.3570         107.1094      78.3866      28.7228  3662.8
0.3580         107.0750      78.0688      29.0062  3698.9
0.3590         107.0036      77.8028      29.2008  3723.7
0.3600         106.9290      77.6063      29.3227  3739.3
0.3610         106.8964      77.4870      29.4093  3750.3
0.3620         106.7430      77.4477      29.2953  3735.8
0.3630         106.6883      77.4804      29.2080  3724.7
0.3640         106.5973      77.5672      29.0301  3702.0
0.3650         106.5581      77.6866      28.8716  3681.8
0.3660         106.5330      77.8197      28.7133  3661.6
0.3670         106.5758      77.9547      28.6212  3649.8
0.3680         106.4617      78.0859      28.3757  3618.5
0.3690         106.4004      78.2138      28.1865  3594.4
0.3700         106.3503      78.3337      28.0165  3572.7
0.3710         106.3381      78.4431      27.8950  3557.2
0.3720         106.2896      78.5372      27.7524  3539.0
0.3730         106.2102      78.6061      27.6041  3520.1
0.3740         106.2036      78.6437      27.5598  3514.5
0.3750         106.1614      78.6474      27.5140  3508.7
0.3760         106.0552      78.6182      27.4370  3498.8
0.3770         105.9698      78.5740      27.3958  3493.6
0.3780         105.8870      78.5425      27.3445  3487.0
0.3790         105.7277      78.5483      27.1794  3466.0
0.3800         105.6539      78.6077      27.0462  3449.0
0.3810         105.5883      78.7126      26.8757  3427.3
0.3820         105.5499      78.8407      26.7092  3406.0
0.3830         105.5596      78.9568      26.6028  3392.4
0.3840         105.6547      79.0297      26.6249  3395.3
0.3850         105.6842      79.0570      26.6272  3395.6
0.3860         105.6719      79.0576      26.6143  3393.9
0.3870         105.6811      79.0549      26.6261  3395.4
0.3880         105.5673      79.0655      26.5019  3379.6
0.3890         105.5731      79.0888      26.4844  3377.3
0.3900         105.4504      79.1199      26.3306  3357.7
0.3910         105.3613      79.1520      26.2093  3342.3
0.3920         105.3773      79.1779      26.1993  3341.0
0.3930         105.2568      79.2046      26.0522  3322.2
0.3940         105.2240      79.2434      25.9806  3313.1
0.3950         105.2376      79.3012      25.9365  3307.5
0.3960         105.2362      79.3765      25.8598  3297.7
0.3970         105.2454      79.4585      25.7869  3288.4
0.3980         105.1460      79.5241      25.6219  3267.4
0.3990         105.0692      79.5555      25.5137  3253.6
0.4000         105.0827      79.5524      25.5303  3255.7
0.4010         104.9650      79.5287      25.4363  3243.7
0.4020         104.9273      79.4992      25.4282  3242.7
0.4030         104.8738      79.4786      25.3951  3238.4
0.4040         104.8043      79.4741      25.3302  3230.2
0.4050         104.8110      79.4744      25.3366  3231.0
0.4060         104.7718      79.4641      25.3076  3227.3
0.4070         104.7754      79.4277      25.3476  3232.4
0.4080         104.6803      79.3554      25.3249  3229.5
0.4090         104.5880      79.2412      25.3469  3232.3
0.4100         104.4768      79.1055      25.3712  3235.4
0.4110         104.4193      78.9827      25.4366  3243.7
0.4120         104.3235      78.9192      25.4043  3239.6
0.4130         104.3267      78.9490      25.3777  3236.2
0.4140         104.2382      79.0808      25.1574  3208.1
0.4150         104.1771      79.2889      24.8881  3173.8
0.4160         104.1333      79.5215      24.6118  3138.6
0.4170         104.1268      79.7070      24.4198  3114.1
0.4180         104.0652      79.7901      24.2751  3095.6
0.4190         104.0525      79.7780      24.2745  3095.5
0.4200         104.0627      79.7286      24.3341  3103.1
0.4210         104.0082      79.7203      24.2879  3097.2
0.4220         103.9396      79.7961      24.1435  3078.8
0.4230         103.8607      79.9563      23.9044  3048.3
0.4240         103.8950      80.1653      23.7297  3026.1
0.4250         103.8942      80.3803      23.5138  2998.5
0.4260         103.7941      80.5735      23.2207  2961.2
0.4270         103.7276      80.7331      22.9945  2932.3
0.4280         103.6645      80.8563      22.8082  2908.6
0.4290         103.5939      80.9532      22.6408  2887.2
0.4300         103.4572      81.0246      22.4326  2860.7
0.4310         103.4064      81.0523      22.3540  2850.6
0.4320         103.3676      81.0132      22.3544  2850.7
0.4330         103.3070      80.8986      22.4083  2857.6
0.4340         103.2624      80.7323      22.5301  2873.1
0.4350         103.2170      80.5585      22.6585  2889.5
0.4360         103.2410      80.4352      22.8058  2908.2
0.4370         103.1395      80.4180      22.7214  2897.5
0.4380         103.0418      80.5268      22.5150  2871.2
0.4390         102.9356      80.7615      22.1741  2827.7
0.4400         102.9126      81.0920      21.8206  2782.6
0.4410         102.8610      81.4369      21.4241  2732.1
0.4420         102.7688      81.6724      21.0964  2690.3
0.4430         102.7517      81.7025      21.0491  2684.2
0.4440         102.7195      81.5233      21.1962  2703.0
0.4450         102.7048      81.2196      21.4853  2739.9
0.4460         102.6192      80.8778      21.7414  2772.5
0.4470         102.5785      80.5572      22.0213  2808.2
0.4480         102.6190      80.2915      22.3276  2847.3
0.4490         102.5717      80.1018      22.4699  2865.4
0.4500         102.4823      80.0020      22.4803  2866.7
0.4510         102.3813      79.9875      22.3939  2855.7
0.4520         102.3379      80.0523      22.2856  2841.9
0.4530         102.2128      80.1776      22.0352  2810.0
0.4540         102.2070      80.3311      21.8759  2789.7
0.4550         102.1629      80.4560      21.7068  2768.1
0.4560         102.0840      80.4982      21.5858  2752.7
0.4570         101.9748      80.4465      21.5284  2745.3
0.4580         102.0218      80.3303      21.6916  2766.2
0.4590         101.9792      80.1943      21.7849  2778.1
0.4600         101.9805      80.0648      21.9157  2794.7
0.4610         101.9544      79.9426      22.0118  2807.0
0.4620         101.9247      79.8256      22.0991  2818.1
0.4630         101.8356      79.7058      22.1297  2822.0
0.4640         101.8137      79.5858      22.2279  2834.5
0.4650         101.8159      79.4884      22.3275  2847.3
0.4660         101.7265      79.4338      22.2927  2842.8
0.4670         101.7352      79.4282      22.3071  2844.6
0.4680         101.7061      79.4594      22.2467  2837.0
0.4690         101.6911      79.5048      22.1863  2829.2
0.4700         101.7078      79.5496      22.1582  2825.7
0.4710         101.6817      79.5925      22.0892  2816.9
0.4720         101.6259      79.6320      21.9939  2804.7
0.4730         101.6640      79.6620      22.0020  2805.8
0.4740         101.6124      79.6756      21.9368  2797.4
0.4750         101.5869      79.6693      21.9176  2795.0
0.4760         101.5672      79.6528      21.9144  2794.6
0.4770         101.6153      79.6407      21.9746  2802.3
0.4780         101.5551      79.6552      21.8999  2792.7
0.4790         101.5075      79.7383      21.7692  2776.1
0.4800         101.4997      79.9558      21.5439  2747.3
0.4810         101.4432      80.3809      21.0623  2685.9
0.4820         101.3825      80.9991      20.3834  2599.3
0.4830         101.3960      81.5342      19.8618  2532.8
0.4840         101.3146      81.5620      19.7526  2518.9
0.4850         101.2695      81.0010      20.2684  2584.7
0.4860         101.1931      80.2661      20.9270  2668.7
0.4870         101.1547      79.7102      21.4446  2734.7
0.4880         101.1463      79.3726      21.7737  2776.6
0.4890         101.0585      79.1828      21.8757  2789.6
0.4900         100.9928      79.0882      21.9046  2793.3
0.4910         100.8815      79.0706      21.8109  2781.4
0.4920         100.8111      79.1340      21.6771  2764.3
0.4930         100.8279      79.2997      21.5282  2745.3
0.4940         100.6867      79.5962      21.0905  2689.5
0.4950         100.5811      80.0066      20.5745  2623.7
0.4960         100.6065      80.4260      20.1805  2573.5
0.4970         100.6225      80.7293      19.8932  2536.8
0.4980         100.5678      80.8871      19.6807  2509.7
0.4990         100.5422      80.9472      19.5949  2498.8
0.5000         100.4944      80.9631      19.5313  2490.7
0.5010         100.4550      80.9801      19.4749  2483.5
0.5020         100.4187      81.0348      19.3840  2471.9
0.5030         100.4026      81.1245      19.2781  2458.4
0.5040         100.3316      81.2232      19.1084  2436.7
0.5050         100.2699      81.3117      18.9582  2417.6
0.5060         100.2492      81.3653      18.8839  2408.1
0.5070         100.1580      81.3269      18.8311  2401.4
0.5080         100.0900      81.1735      18.9165  2412.3
0.5090         100.0517      80.9536      19.0981  2435.4
0.5100          99.9749      80.7310      19.2439  2454.0
0.5110          99.9395      80.5491      19.3904  2472.7
0.5120          99.8420      80.4163      19.4257  2477.2
0.5130          99.8634      80.3234      19.5400  2491.8
0.5140          99.8506      80.2410      19.6096  2500.7
0.5150          99.8619      80.1424      19.7195  2514.7
0.5160          99.7903      80.0248      19.7655  2520.5
0.5170          99.8341      79.9162      19.9180  2540.0
0.5180          99.8285      79.8493      19.9792  2547.8
0.5190          99.7616      79.8560      19.9056  2538.4
0.5200          99.7107      79.9496      19.7611  2520.0
0.5210          99.6610      80.1157      19.5453  2492.5
0.5220          99.6253      80.3062      19.3191  2463.6
0.5230          99.5586      80.4637      19.0949  2435.0
0.5240          99.5393      80.5432      18.9961  2422.4
0.5250          99.4625      80.5369      18.9255  2413.4
0.5260          99.4198      80.4721      18.9477  2416.2
0.5270          99.3805      80.3869      18.9936  2422.1
0.5280          99.3973      80.3017      19.0956  2435.1
0.5290          99.3189      80.2271      19.0918  2434.6
0.5300          99.2719      80.1741      19.0978  2435.4
0.5310          99.2036      80.1646      19.0390  2427.9
0.5320          99.2352      80.2104      19.0248  2426.1
0.5330          99.2188      80.3227      18.8961  2409.7
0.5340          99.1799      80.5137      18.6662  2380.4
0.5350          99.1537      80.7898      18.3639  2341.8
0.5360          99.0549      81.1375      17.9174  2284.9
0.5370          99.0964      81.5219      17.5745  2241.1
0.5380          99.0330      81.9062      17.1268  2184.1
0.5390          98.9767      82.2750      16.7017  2129.8
0.5400          98.9739      82.6027      16.3712  2087.7
0.5410          98.8921      82.8432      16.0489  2046.6
0.5420          98.8739      82.9520      15.9219  2030.4
0.5430          98.9208      82.9125      16.0083  2041.4
0.5440          98.8500      82.7359      16.1141  2054.9
0.5450          98.7965      82.4564      16.3401  2083.7
0.5460          98.7054      82.1114      16.5940  2116.1
0.5470          98.7154      81.7381      16.9773  2165.0
0.5480          98.6470      81.3695      17.2775  2203.3
0.5490          98.6231      81.0235      17.5996  2244.3
0.5500          98.6092      80.7086      17.9006  2282.7
0.5510          98.5574      80.4480      18.1094  2309.4
0.5520          98.5111      80.2738      18.2373  2325.7
0.5530          98.4558      80.2222      18.2336  2325.2
0.5540          98.3327      80.3110      18.0217  2298.2
0.5550          98.2960      80.5211      17.7749  2266.7
0.5560          98.2870      80.7887      17.4983  2231.4
0.5570          98.2756      81.0162      17.2593  2200.9
