Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.0000           5.4819       5.4819       0.0000     0.0
0.0010           5.4866       5.4819       0.0047     0.7
0.0020           5.4901       5.4819       0.0083     1.2
0.0030           5.4944       5.4818       0.0126     1.8
0.0040           5.4988       5.4816       0.0172     2.5
0.0050           5.5033       5.4812       0.0221     3.2
0.0060           5.5087       5.4806       0.0281     4.0
0.0070           5.5102       5.4795       0.0307     4.4
0.0080           5.5128       5.4781       0.0347     5.0
0.0090           5.5152       5.4762       0.0390     5.6
0.0100           5.5196       5.4736       0.0461     6.6
0.0110           5.5235       5.4701       0.0534     7.7
0.0120           5.5242       5.4655       0.0586     8.4
0.0130           5.5250       5.4596       0.0654     9.4
0.0140           5.5343       5.4518       0.0825    11.8
0.0150           5.5394       5.4417       0.0977    14.0
0.0160           5.5434       5.4290       0.1144    16.4
0.0170           5.5452       5.4131       0.1321    18.9
0.0180           5.5476       5.3932       0.1544    22.1
0.0190           5.5536       5.3677       0.1858    26.6
0.0200           5.5530       5.3358       0.2172    31.1
0.0210           5.5596       5.2954       0.2642    37.8
0.0220           5.5565       5.2449       0.3116    44.6
0.0230           5.5629       5.1818       0.3812    54.6
0.0240           5.5682       5.1029       0.4653    66.7
0.0250           5.5774       5.0044       0.5729    82.1
0.0260           5.5708       4.8834       0.6873    98.5
0.0270           5.5689       4.7349       0.8340   119.5
0.0280           5.5713       4.5564       1.0150   145.4
0.0290           5.5680       4.3427       1.2253   175.6
0.0300           5.5824       4.0899       1.4925   213.8
0.0310           5.5736       3.7955       1.7781   254.7
0.0320           5.6049       3.4580       2.1469   307.6
0.0330           5.5930       3.0764       2.5166   360.5
0.0340           5.5680       2.6567       2.9113   417.1
0.0350           5.5425       2.2024       3.3401   478.5
0.0360           5.5519       1.7193       3.8326   549.1
0.0370           5.5549       1.2156       4.3393   621.7
0.0380           5.5793       0.7006       4.8787   699.0
0.0390           5.5840       0.1860       5.3980   773.3
0.0400           5.6137      -0.3144       5.9281   849.3
0.0410           5.5872      -0.7889       6.3761   913.5
0.0420           5.5727      -1.2249       6.7976   973.9
0.0430           5.5745      -1.6163       7.1908  1030.2
0.0440           5.5269      -1.9569       7.4838  1072.2
0.0450           5.4974      -2.2456       7.7430  1109.3
0.0460           5.4342      -2.4839       7.9181  1134.4
0.0470           5.4651      -2.6764       8.1415  1166.4
0.0480           5.4267      -2.8316       8.2583  1183.1
0.0490           5.4868      -2.9563       8.4432  1209.6
0.0500           5.5089      -3.0565       8.5654  1227.1
0.0510           5.4688      -3.1413       8.6101  1233.5
0.0520           5.4371      -3.2165       8.6536  1239.8
0.0530           5.4536      -3.2905       8.7441  1252.7
0.0540           5.4417      -3.3678       8.8094  1262.1
0.0550           5.4506      -3.4504       8.9009  1275.2
0.0560           5.4226      -3.5399       8.9625  1284.0
0.0570           5.3556      -3.6360       8.9916  1288.2
0.0580           5.3535      -3.7400       9.0935  1302.8
0.0590           5.3439      -3.8520       9.1958  1317.4
0.0600           5.2991      -3.9673       9.2665  1327.6
0.0610           5.2950      -4.0856       9.3806  1343.9
0.0620           5.2748      -4.2064       9.4812  1358.3
0.0630           5.2787      -4.3279       9.6067  1376.3
0.0640           5.2881      -4.4477       9.7357  1394.8
0.0650           5.2757      -4.5601       9.8359  1409.1
0.0660           5.2393      -4.6627       9.9019  1418.6
0.0670           5.2115      -4.7574       9.9689  1428.2
0.0680           5.2123      -4.8485      10.0608  1441.4
0.0690           5.2404      -4.9458      10.1861  1459.3
0.0700           5.2425      -5.0569      10.2994  1475.5
0.0710           5.2024      -5.1871      10.3896  1488.5
0.0720           5.1516      -5.3332      10.4848  1502.1
0.0730           5.1730      -5.4876      10.6605  1527.3
0.0740           5.1513      -5.6360      10.7873  1545.5
0.0750           5.1278      -5.7621      10.8899  1560.2
0.0760           5.1043      -5.8467      10.9510  1568.9
0.0770           5.1245      -5.8800      11.0045  1576.6
0.0780           5.1682      -5.8557      11.0239  1579.3
0.0790           5.1763      -5.7711      10.9474  1568.4
0.0800           5.1988      -5.6337      10.8325  1551.9
0.0810           5.1578      -5.4598      10.6176  1521.1
0.0820           5.1494      -5.2741      10.4235  1493.3
0.0830           5.1309      -5.0949      10.2258  1465.0
0.0840           5.1498      -4.9401      10.0899  1445.5
0.0850           5.1556      -4.8189       9.9745  1429.0
0.0860           5.1387      -4.7352       9.8739  1414.6
0.0870           5.1233      -4.6817       9.8049  1404.7
0.0880           5.1493      -4.6455       9.7948  1403.3
0.0890           5.0642      -4.6160       9.6802  1386.8
0.0900           5.0338      -4.5829       9.6167  1377.7
0.0910           5.0052      -4.5410       9.5462  1367.6
0.0920           5.0036      -4.4900       9.4936  1360.1
0.0930           4.9449      -4.4327       9.3776  1343.5
0.0940           4.9536      -4.3815       9.3351  1337.4
0.0950           4.9323      -4.3420       9.2743  1328.7
0.0960           4.9103      -4.3176       9.2279  1322.0
0.0970           4.8888      -4.3105       9.1993  1317.9
0.0980           4.8837      -4.3228       9.2064  1319.0
0.0990           4.8561      -4.3533       9.2093  1319.4
0.1000           4.8407      -4.3953       9.2359  1323.2
0.1010           4.7895      -4.4503       9.2398  1323.7
0.1020           4.7762      -4.5194       9.2957  1331.8
0.1030           4.7745      -4.6014       9.3759  1343.2
0.1040           4.6926      -4.6935       9.3861  1344.7
0.1050           4.6865      -4.7910       9.4774  1357.8
0.1060           4.7288      -4.8871       9.6158  1377.6
0.1070           4.7484      -4.9735       9.7219  1392.8
0.1080           4.6695      -5.0396       9.7090  1391.0
0.1090           4.6683      -5.0739       9.7423  1395.7
0.1100           4.5943      -5.0685       9.6628  1384.4
0.1110           4.6512      -5.0207       9.6718  1385.6
0.1120           4.6347      -4.9302       9.5648  1370.3
0.1130           4.5997      -4.8043       9.4040  1347.3
0.1140           4.6433      -4.6588       9.3021  1332.7
0.1150           4.6606      -4.5051       9.1658  1313.1
0.1160           4.6293      -4.3605       8.9898  1287.9
0.1170           4.6290      -4.2438       8.8728  1271.2
0.1180           4.6225      -4.1675       8.7899  1259.3
0.1190           4.6774      -4.1391       8.8166  1263.1
0.1200           4.6503      -4.1586       8.8089  1262.0
0.1210           4.5822      -4.2177       8.7999  1260.7
0.1220           4.5839      -4.3077       8.8916  1273.9
0.1230           4.5542      -4.4142       8.9684  1284.9
0.1240           4.5373      -4.5274       9.0647  1298.7
0.1250           4.5613      -4.6417       9.2030  1318.5
0.1260           4.5881      -4.7499       9.3380  1337.8
0.1270           4.6053      -4.8492       9.4545  1354.5
0.1280           4.5674      -4.9326       9.5000  1361.0
0.1290           4.4942      -4.9945       9.4887  1359.4
0.1300           4.4825      -5.0276       9.5101  1362.5
0.1310           4.5453      -5.0318       9.5771  1372.1
0.1320           4.5122      -5.0072       9.5194  1363.8
0.1330           4.5083      -4.9580       9.4663  1356.2
0.1340           4.4754      -4.8915       9.3669  1342.0
0.1350           4.4240      -4.8178       9.2418  1324.0
0.1360           4.3924      -4.7451       9.1375  1309.1
0.1370           4.3594      -4.6753       9.0347  1294.4
0.1380           4.3670      -4.6093       8.9764  1286.0
0.1390           4.3717      -4.5468       8.9185  1277.7
0.1400           4.3417      -4.4886       8.8303  1265.1
0.1410           4.3708      -4.4385       8.8093  1262.1
0.1420           4.3913      -4.3995       8.7908  1259.4
0.1430           4.3868      -4.3773       8.7641  1255.6
0.1440           4.3956      -4.3722       8.7678  1256.1
0.1450           4.3946      -4.3860       8.7807  1258.0
0.1460           4.3830      -4.4187       8.8017  1261.0
0.1470           4.3620      -4.4640       8.8261  1264.5
0.1480           4.3351      -4.5200       8.8551  1268.6
0.1490           4.3256      -4.5861       8.9117  1276.7
0.1500           4.2851      -4.6662       8.9513  1282.4
0.1510           4.2489      -4.7617       9.0106  1290.9
0.1520           4.2626      -4.8783       9.1410  1309.6
0.1530           4.2797      -5.0151       9.2948  1331.6
0.1540           4.2082      -5.1686       9.3768  1343.4
0.1550           4.1984      -5.3275       9.5259  1364.7
0.1560           4.1497      -5.4800       9.6297  1379.6
0.1570           4.1444      -5.6114       9.7557  1397.7
0.1580           4.1598      -5.7072       9.8670  1413.6
0.1590           4.1397      -5.7517       9.8914  1417.1
0.1600           4.0964      -5.7342       9.8306  1408.4
0.1610           4.1057      -5.6510       9.7566  1397.8
0.1620           4.1414      -5.5041       9.6455  1381.9
0.1630           4.1291      -5.3039       9.4330  1351.4
0.1640           4.1263      -5.0665       9.1928  1317.0
0.1650           4.1185      -4.8112       8.9297  1279.3
0.1660           4.0664      -4.5509       8.6173  1234.6
0.1670           4.0362      -4.2941       8.3303  1193.4
0.1680           4.0026      -4.0480       8.0506  1153.4
0.1690           3.9691      -3.8173       7.7864  1115.5
0.1700           3.9821      -3.6010       7.5831  1086.4
0.1710           3.9325      -3.3988       7.3313  1050.3
0.1720           3.9392      -3.2167       7.1559  1025.2
0.1730           3.9358      -3.0546       6.9903  1001.5
0.1740           3.9420      -2.9133       6.8553   982.1
0.1750           3.9262      -2.7974       6.7236   963.3
0.1760           3.8935      -2.7139       6.6073   946.6
0.1770           3.8678      -2.6677       6.5355   936.3
0.1780           3.8132      -2.6619       6.4751   927.7
0.1790           3.8012      -2.6979       6.4992   931.1
0.1800           3.7976      -2.7776       6.5752   942.0
0.1810           3.7705      -2.8979       6.6684   955.4
0.1820           3.7671      -3.0494       6.8165   976.6
0.1830           3.6927      -3.2193       6.9121   990.3
0.1840           3.7028      -3.3967       7.0995  1017.1
0.1850           3.7165      -3.5748       7.2913  1044.6
0.1860           3.6567      -3.7434       7.4000  1060.2
0.1870           3.6579      -3.8940       7.5519  1081.9
0.1880           3.6590      -4.0252       7.6842  1100.9
0.1890           3.6499      -4.1323       7.7822  1114.9
0.1900           3.6469      -4.2163       7.8633  1126.5
0.1910           3.6127      -4.2782       7.8908  1130.5
0.1920           3.6068      -4.3181       7.9249  1135.4
0.1930           3.6026      -4.3346       7.9372  1137.1
0.1940           3.5809      -4.3292       7.9101  1133.2
0.1950           3.5505      -4.3072       7.8577  1125.7
0.1960           3.5463      -4.2726       7.8189  1120.2
0.1970           3.5239      -4.2309       7.7548  1111.0
0.1980           3.5256      -4.1835       7.7091  1104.4
0.1990           3.5344      -4.1360       7.6705  1098.9
0.2000           3.5599      -4.0938       7.6537  1096.5
0.2010           3.5100      -4.0599       7.5699  1084.5
0.2020           3.4808      -4.0380       7.5188  1077.2
0.2030           3.5045      -4.0273       7.5318  1079.1
0.2040           3.4859      -4.0263       7.5122  1076.2
0.2050           3.4281      -4.0295       7.4576  1068.4
0.2060           3.4509      -4.0340       7.4849  1072.3
0.2070           3.4584      -4.0365       7.4948  1073.8
0.2080           3.4451      -4.0346       7.4797  1071.6
0.2090           3.4884      -4.0266       7.5149  1076.6
0.2100           3.4858      -4.0137       7.4995  1074.4
0.2110           3.5160      -3.9972       7.5132  1076.4
0.2120           3.5128      -3.9774       7.4902  1073.1
0.2130           3.4881      -3.9542       7.4423  1066.2
0.2140           3.5046      -3.9288       7.4334  1064.9
0.2150           3.4633      -3.9019       7.3652  1055.2
0.2160           3.4316      -3.8810       7.3125  1047.6
0.2170           3.4144      -3.8675       7.2819  1043.2
0.2180           3.4580      -3.8633       7.3214  1048.9
0.2190           3.4612      -3.8718       7.3330  1050.6
0.2200           3.4335      -3.8936       7.3271  1049.7
0.2210           3.4138      -3.9288       7.3427  1052.0
0.2220           3.3802      -3.9761       7.3564  1053.9
0.2230           3.3848      -4.0344       7.4192  1062.9
0.2240           3.3543      -4.1003       7.4545  1068.0
0.2250           3.3036      -4.1648       7.4684  1070.0
0.2260           3.3051      -4.2267       7.5318  1079.1
0.2270           3.3243      -4.2846       7.6089  1090.1
0.2280           3.3477      -4.3377       7.6854  1101.0
0.2290           3.3153      -4.3843       7.6995  1103.1
0.2300           3.3452      -4.4235       7.7687  1113.0
0.2310           3.3525      -4.4551       7.8076  1118.6
0.2320           3.3239      -4.4807       7.8046  1118.1
0.2330           3.2436      -4.4992       7.7428  1109.3
0.2340           3.2890      -4.5076       7.7966  1117.0
0.2350           3.2681      -4.5061       7.7742  1113.8
0.2360           3.2550      -4.4944       7.7493  1110.2
0.2370           3.2610      -4.4734       7.7344  1108.1
0.2380           3.2641      -4.4496       7.7138  1105.1
0.2390           3.2514      -4.4282       7.6796  1100.2
0.2400           3.2511      -4.4142       7.6653  1098.2
0.2410           3.2144      -4.4102       7.6246  1092.3
0.2420           3.2468      -4.4169       7.6637  1097.9
0.2430           3.2402      -4.4392       7.6794  1100.2
0.2440           3.2391      -4.4771       7.7162  1105.5
0.2450           3.2045      -4.5309       7.7354  1108.2
0.2460           3.1900      -4.6015       7.7915  1116.3
0.2470           3.1475      -4.6899       7.8374  1122.8
0.2480           3.1168      -4.7995       7.9163  1134.1
0.2490           3.0873      -4.9295       8.0168  1148.5
0.2500           3.0830      -5.0802       8.1633  1169.5
0.2510           3.0513      -5.2464       8.2977  1188.8
0.2520           3.0123      -5.4220       8.4343  1208.3
0.2530           2.9701      -5.5970       8.5670  1227.4
0.2540           2.9765      -5.7584       8.7348  1251.4
0.2550           3.0087      -5.8935       8.9022  1275.4
0.2560           2.9618      -5.9943       8.9561  1283.1
0.2570           2.9489      -6.0556       9.0045  1290.0
0.2580           2.9427      -6.0760       9.0188  1292.1
0.2590           2.9134      -6.0626       8.9759  1285.9
0.2600           2.8828      -6.0223       8.9051  1275.8
0.2610           2.8122      -5.9619       8.7740  1257.0
0.2620           2.8401      -5.8904       8.7305  1250.8
0.2630           2.8056      -5.8189       8.6245  1235.6
0.2640           2.7768      -5.7575       8.5342  1222.7
0.2650           2.7742      -5.7105       8.4847  1215.6
0.2660           2.7677      -5.6835       8.4512  1210.8
0.2670           2.7216      -5.6803       8.4019  1203.7
0.2680           2.6770      -5.6989       8.3758  1200.0
0.2690           2.6834      -5.7324       8.4159  1205.7
0.2700           2.6602      -5.7766       8.4368  1208.7
0.2710           2.6468      -5.8222       8.4690  1213.3
0.2720           2.6390      -5.8616       8.5006  1217.8
0.2730           2.6056      -5.8862       8.4919  1216.6
0.2740           2.6261      -5.8895       8.5156  1220.0
0.2750           2.5741      -5.8653       8.4395  1209.1
0.2760           2.5618      -5.8112       8.3730  1199.6
0.2770           2.5433      -5.7271       8.2703  1184.9
0.2780           2.5772      -5.6166       8.1937  1173.9
0.2790           2.5495      -5.4832       8.0328  1150.8
0.2800           2.5278      -5.3375       7.8654  1126.8
0.2810           2.5396      -5.1898       7.7294  1107.4
0.2820           2.5273      -5.0532       7.5805  1086.0
0.2830           2.5459      -4.9386       7.4845  1072.3
0.2840           2.5729      -4.8580       7.4308  1064.6
0.2850           2.5467      -4.8167       7.3634  1054.9
0.2860           2.5757      -4.8150       7.3907  1058.8
0.2870           2.5379      -4.8493       7.3872  1058.3
0.2880           2.5554      -4.9169       7.4723  1070.5
0.2890           2.5402      -5.0119       7.5521  1082.0
0.2900           2.5550      -5.1279       7.6829  1100.7
0.2910           2.5528      -5.2581       7.8109  1119.0
0.2920           2.5448      -5.3960       7.9408  1137.7
0.2930           2.5428      -5.5360       8.0788  1157.4
0.2940           2.5443      -5.6687       8.2130  1176.6
0.2950           2.5297      -5.7849       8.3146  1191.2
0.2960           2.5359      -5.8792       8.4151  1205.6
0.2970           2.5107      -5.9460       8.4567  1211.6
0.2980           2.5205      -5.9830       8.5035  1218.3
0.2990           2.4738      -5.9928       8.4666  1213.0
0.3000           2.4773      -5.9790       8.4563  1211.5
0.3010           2.4780      -5.9473       8.4253  1207.1
0.3020           2.5082      -5.8994       8.4076  1204.5
0.3030           2.5157      -5.8345       8.3501  1196.3
0.3040           2.5077      -5.7556       8.2633  1183.8
0.3050           2.4811      -5.6660       8.1470  1167.2
0.3060           2.4487      -5.5645       8.0132  1148.0
0.3070           2.4729      -5.4487       7.9217  1134.9
0.3080           2.4911      -5.3212       7.8123  1119.2
0.3090           2.5069      -5.1825       7.6894  1101.6
0.3100           2.5306      -5.0357       7.5664  1084.0
0.3110           2.5638      -4.8820       7.4458  1066.7
0.3120           2.5501      -4.7269       7.2770  1042.5
0.3130           2.5448      -4.5746       7.1194  1020.0
0.3140           2.5271      -4.4276       6.9547   996.4
0.3150           2.5793      -4.2894       6.8686   984.0
0.3160           2.5825      -4.1692       6.7517   967.3
0.3170           2.6045      -4.0702       6.6747   956.3
0.3180           2.5947      -3.9978       6.5925   944.5
0.3190           2.5793      -3.9571       6.5364   936.4
0.3200           2.5483      -3.9511       6.4994   931.1
0.3210           2.5077      -3.9784       6.4860   929.2
0.3220           2.4803      -4.0377       6.5180   933.8
0.3230           2.4677      -4.1294       6.5971   945.1
0.3240           2.4494      -4.2481       6.6975   959.5
0.3250           2.4204      -4.3904       6.8108   975.7
0.3260           2.4327      -4.5533       6.9860  1000.9
0.3270           2.3976      -4.7310       7.1286  1021.3
0.3280           2.3989      -4.9175       7.3163  1048.2
0.3290           2.3420      -5.1047       7.4467  1066.9
0.3300           2.2695      -5.2833       7.5528  1082.1
0.3310           2.2782      -5.4488       7.7270  1107.0
0.3320           2.2743      -5.5867       7.8610  1126.2
0.3330           2.2897      -5.6887       7.9784  1143.0
0.3340           2.3208      -5.7486       8.0694  1156.1
0.3350           2.2816      -5.7653       8.0469  1152.8
0.3360           2.2887      -5.7400       8.0287  1150.2
0.3370           2.2899      -5.6792       7.9691  1141.7
0.3380           2.2665      -5.5896       7.8561  1125.5
0.3390           2.2142      -5.4791       7.6933  1102.2
0.3400           2.2116      -5.3602       7.5717  1084.8
0.3410           2.1748      -5.2407       7.4154  1062.4
0.3420           2.1179      -5.1303       7.2482  1038.4
0.3430           2.0887      -5.0379       7.1265  1021.0
0.3440           2.0876      -4.9716       7.0592  1011.3
0.3450           2.0934      -4.9351       7.0285  1006.9
0.3460           2.0927      -4.9276       7.0203  1005.8
0.3470           2.0762      -4.9455       7.0218  1006.0
0.3480           2.0631      -4.9862       7.0492  1009.9
0.3490           2.0736      -5.0394       7.1130  1019.0
0.3500           2.1138      -5.0967       7.2105  1033.0
0.3510           2.0828      -5.1475       7.2303  1035.9
0.3520           2.0835      -5.1855       7.2689  1041.4
0.3530           2.0799      -5.2068       7.2867  1043.9
0.3540           2.0523      -5.2069       7.2592  1040.0
0.3550           2.0765      -5.1881       7.2646  1040.8
0.3560           2.0814      -5.1519       7.2334  1036.3
0.3570           2.0585      -5.1015       7.1600  1025.8
0.3580           2.0286      -5.0411       7.0696  1012.8
0.3590           2.0547      -4.9785       7.0332  1007.6
0.3600           2.0267      -4.9172       6.9440   994.8
0.3610           1.9592      -4.8588       6.8179   976.8
0.3620           1.9621      -4.8094       6.7715   970.1
0.3630           1.9078      -4.7745       6.6823   957.3
0.3640           1.9282      -4.7604       6.6886   958.2
0.3650           1.9282      -4.7690       6.6972   959.5
0.3660           1.9538      -4.8019       6.7557   967.9
0.3670           1.9672      -4.8577       6.8249   977.8
0.3680           1.9836      -4.9375       6.9212   991.6
0.3690           1.9709      -5.0388       7.0097  1004.3
0.3700           1.9963      -5.1575       7.1538  1024.9
0.3710           1.9729      -5.2866       7.2595  1040.0
0.3720           1.9951      -5.4181       7.4133  1062.1
0.3730           2.0109      -5.5434       7.5543  1082.3
0.3740           1.9964      -5.6557       7.6521  1096.3
0.3750           1.9841      -5.7418       7.7259  1106.9
0.3760           1.9543      -5.7947       7.7490  1110.2
0.3770           1.9800      -5.8070       7.7870  1115.6
0.3780           1.9743      -5.7792       7.7535  1110.8
0.3790           1.9924      -5.7128       7.7052  1103.9
0.3800           2.0186      -5.6164       7.6350  1093.8
0.3810           1.9935      -5.4981       7.4916  1073.3
0.3820           1.9793      -5.3688       7.3481  1052.7
0.3830           1.9832      -5.2360       7.2192  1034.3
0.3840           1.9481      -5.1095       7.0577  1011.1
0.3850           1.9682      -4.9970       6.9651   997.9
0.3860           1.9465      -4.9031       6.8496   981.3
0.3870           1.9470      -4.8325       6.7795   971.3
0.3880           1.9349      -4.7848       6.7197   962.7
0.3890           1.9560      -4.7575       6.7135   961.8
0.3900           1.9379      -4.7483       6.6862   957.9
0.3910           1.9214      -4.7537       6.6751   956.3
0.3920           1.9481      -4.7696       6.7177   962.4
0.3930           2.0022      -4.7922       6.7944   973.4
0.3940           2.0103      -4.8178       6.8281   978.2
0.3950           1.9759      -4.8428       6.8187   976.9
0.3960           2.0112      -4.8702       6.8814   985.9
0.3970           2.0278      -4.9022       6.9299   992.8
0.3980           2.0295      -4.9389       6.9683   998.3
0.3990           1.9857      -4.9805       6.9662   998.0
0.4000           2.0054      -5.0273       7.0327  1007.5
0.4010           1.9859      -5.0777       7.0637  1012.0
0.4020           2.0135      -5.1290       7.1425  1023.3
0.4030           2.0135      -5.1755       7.1891  1030.0
0.4040           2.0514      -5.2150       7.2665  1041.0
0.4050           2.0571      -5.2448       7.3020  1046.1
0.4060           2.0601      -5.2653       7.3254  1049.5
0.4070           2.0216      -5.2780       7.2995  1045.8
0.4080           1.9994      -5.2832       7.2826  1043.4
0.4090           1.9956      -5.2827       7.2783  1042.7
0.4100           1.9763      -5.2815       7.2578  1039.8
0.4110           1.8924      -5.2805       7.1729  1027.6
0.4120           1.8760      -5.2822       7.1582  1025.5
0.4130           1.8603      -5.2897       7.1500  1024.3
0.4140           1.8801      -5.3051       7.1853  1029.4
0.4150           1.8397      -5.3288       7.1685  1027.0
0.4160           1.8103      -5.3632       7.1736  1027.7
0.4170           1.7797      -5.4093       7.1890  1029.9
0.4180           1.7543      -5.4632       7.2175  1034.0
0.4190           1.7055      -5.5210       7.2265  1035.3
0.4200           1.6646      -5.5798       7.2443  1037.9
0.4210           1.6316      -5.6338       7.2654  1040.9
0.4220           1.6078      -5.6780       7.2858  1043.8
0.4230           1.6499      -5.7071       7.3570  1054.0
0.4240           1.5823      -5.7152       7.2975  1045.5
0.4250           1.5395      -5.7012       7.2407  1037.3
0.4260           1.5238      -5.6612       7.1851  1029.4
0.4270           1.4890      -5.5921       7.0811  1014.5
0.4280           1.4852      -5.4956       6.9808  1000.1
0.4290           1.4869      -5.3752       6.8621   983.1
0.4300           1.4757      -5.2378       6.7135   961.8
0.4310           1.4818      -5.0881       6.5699   941.2
0.4320           1.4658      -4.9332       6.3990   916.8
0.4330           1.5037      -4.7807       6.2843   900.3
0.4340           1.5422      -4.6355       6.1777   885.0
0.4350           1.5382      -4.5056       6.0438   865.9
0.4360           1.5508      -4.3999       5.9507   852.5
0.4370           1.5468      -4.3182       5.8650   840.3
0.4380           1.5112      -4.2619       5.7730   827.1
0.4390           1.5324      -4.2332       5.7655   826.0
0.4400           1.5487      -4.2321       5.7807   828.2
0.4410           1.5705      -4.2587       5.8292   835.1
0.4420           1.5364      -4.3077       5.8442   837.3
0.4430           1.5727      -4.3759       5.9486   852.2
0.4440           1.5903      -4.4592       6.0496   866.7
0.4450           1.5579      -4.5492       6.1071   874.9
0.4460           1.5541      -4.6439       6.1980   888.0
0.4470           1.5750      -4.7415       6.3165   904.9
0.4480           1.5516      -4.8360       6.3876   915.1
0.4490           1.5154      -4.9241       6.4395   922.6
0.4500           1.4867      -5.0040       6.4907   929.9
0.4510           1.4322      -5.0725       6.5047   931.9
0.4520           1.4079      -5.1326       6.5405   937.0
0.4530           1.4371      -5.1870       6.6241   949.0
0.4540           1.4588      -5.2407       6.6994   959.8
0.4550           1.4448      -5.2952       6.7400   965.6
0.4560           1.4246      -5.3537       6.7783   971.1
0.4570           1.3856      -5.4177       6.8033   974.7
0.4580           1.4065      -5.4878       6.8943   987.7
0.4590           1.3978      -5.5661       6.9639   997.7
0.4600           1.4276      -5.6525       7.0801  1014.3
0.4610           1.4329      -5.7495       7.1824  1029.0
0.4620           1.4372      -5.8542       7.2913  1044.6
0.4630           1.4402      -5.9640       7.4042  1060.8
0.4640           1.4148      -6.0777       7.4924  1073.4
0.4650           1.4244      -6.1934       7.6178  1091.4
0.4660           1.4353      -6.3089       7.7442  1109.5
0.4670           1.3871      -6.4195       7.8066  1118.4
0.4680           1.3250      -6.5215       7.8465  1124.1
0.4690           1.2962      -6.6123       7.9085  1133.0
0.4700           1.3134      -6.6887       8.0020  1146.4
0.4710           1.3214      -6.7438       8.0652  1155.5
0.4720           1.3105      -6.7732       8.0837  1158.1
0.4730           1.2994      -6.7753       8.0746  1156.8
0.4740           1.2406      -6.7481       7.9887  1144.5
0.4750           1.1201      -6.6907       7.8107  1119.0
0.4760           1.1175      -6.6078       7.7253  1106.8
0.4770           1.1369      -6.5037       7.6406  1094.6
0.4780           1.1240      -6.3836       7.5076  1075.6
0.4790           1.0914      -6.2526       7.3440  1052.1
0.4800           1.0872      -6.1182       7.2054  1032.3
0.4810           1.0800      -5.9873       7.0673  1012.5
0.4820           1.1071      -5.8684       6.9755   999.3
0.4830           1.0963      -5.7660       6.8623   983.1
0.4840           1.1585      -5.6812       6.8397   979.9
0.4850           1.1687      -5.6138       6.7825   971.7
0.4860           1.1513      -5.5668       6.7182   962.5
0.4870           1.1078      -5.5341       6.6419   951.6
0.4880           1.0787      -5.5119       6.5905   944.2
0.4890           1.0858      -5.4951       6.5809   942.8
0.4900           1.1288      -5.4791       6.6079   946.7
0.4910           1.1209      -5.4560       6.5769   942.2
0.4920           1.1177      -5.4242       6.5419   937.2
0.4930           1.1586      -5.3819       6.5405   937.0
0.4940           1.1033      -5.3290       6.4324   921.5
0.4950           1.1084      -5.2691       6.3775   913.7
0.4960           1.0374      -5.2069       6.2443   894.6
0.4970           1.0127      -5.1493       6.1620   882.8
0.4980           0.9796      -5.1055       6.0851   871.8
0.4990           0.9949      -5.0805       6.0754   870.4
0.5000           0.9698      -5.0794       6.0492   866.6
0.5010           0.9342      -5.1058       6.0400   865.3
0.5020           0.9158      -5.1582       6.0740   870.2
0.5030           0.9220      -5.2358       6.1579   882.2
0.5040           0.8837      -5.3305       6.2142   890.3
0.5050           0.8860      -5.4341       6.3201   905.5
0.5060           0.9049      -5.5397       6.4446   923.3
0.5070           0.8685      -5.6377       6.5062   932.1
0.5080           0.8263      -5.7241       6.5503   938.4
0.5090           0.7985      -5.7977       6.5962   945.0
0.5100           0.7908      -5.8618       6.6526   953.1
0.5110           0.7747      -5.9180       6.6927   958.8
0.5120           0.7738      -5.9691       6.7428   966.0
0.5130           0.7316      -6.0202       6.7518   967.3
0.5140           0.7313      -6.0738       6.8051   974.9
0.5150           0.7074      -6.1314       6.8388   979.8
0.5160           0.6685      -6.1909       6.8594   982.7
0.5170           0.6210      -6.2478       6.8688   984.1
0.5180           0.5714      -6.3004       6.8718   984.5
0.5190           0.5641      -6.3455       6.9096   989.9
0.5200           0.5496      -6.3765       6.9261   992.3
0.5210           0.5257      -6.3878       6.9136   990.5
0.5220           0.5321      -6.3789       6.9110   990.1
0.5230           0.4753      -6.3447       6.8199   977.1
0.5240           0.4691      -6.2874       6.7566   968.0
0.5250           0.4897      -6.2086       6.6984   959.6
0.5260           0.4873      -6.1088       6.5961   945.0
0.5270           0.4784      -5.9935       6.4719   927.2
0.5280           0.4740      -5.8662       6.3401   908.3
0.5290           0.4740      -5.7339       6.2079   889.4
0.5300           0.4850      -5.6001       6.0851   871.8
0.5310           0.5303      -5.4681       5.9984   859.4
0.5320           0.5322      -5.3445       5.8767   841.9
0.5330           0.4919      -5.2342       5.7260   820.3
0.5340           0.4677      -5.1392       5.6069   803.3
0.5350           0.4559      -5.0623       5.5182   790.6
0.5360           0.4667      -5.0067       5.4734   784.1
0.5370           0.4479      -4.9716       5.4196   776.4
0.5380           0.4168      -4.9602       5.3770   770.3
0.5390           0.3680      -4.9715       5.3396   765.0
0.5400           0.3565      -5.0028       5.3593   767.8
0.5410           0.3302      -5.0514       5.3816   771.0
0.5420           0.3244      -5.1143       5.4387   779.2
0.5430           0.3269      -5.1877       5.5146   790.1
0.5440           0.3327      -5.2699       5.6027   802.7
